customerID,Contract,tenure,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,TechSupport,OnlineSecurity,Churn,ChurnRiskScore,RiskTier
2057-BOYKM,Two year,72,96.6,6827.5,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.0887238640144695,Low
9570-KYEUA,Two year,64,99.25,6549.45,Fiber optic,Credit card (automatic),Yes,Yes,No,0.08864421112389446,Low
3131-NWVFJ,One year,14,19.55,294.5,No,Mailed check,No internet service,No internet service,No,0.08855815825845001,Low
9470-YFUYI,One year,71,71.0,5012.1,DSL,Bank transfer (automatic),Yes,Yes,No,0.08854729604116585,Low
2239-CGBUZ,One year,51,60.5,3145.15,DSL,Bank transfer (automatic),Yes,Yes,No,0.0884215325004277,Low
9530-GRMJG,Two year,70,84.1,5979.7,DSL,Electronic check,Yes,No,No,0.08840816162991903,Low
0056-EPFBG,Two year,20,39.4,825.4,DSL,Credit card (automatic),Yes,Yes,No,0.08825837813567433,Low
1534-OULXE,One year,61,49.7,2961.4,DSL,Bank transfer (automatic),No,Yes,No,0.08816843455018834,Low
0979-MOZQI,Two year,62,39.0,2337.45,DSL,Bank transfer (automatic),Yes,No,No,0.08807640750812014,Low
9885-MFVSU,Two year,35,46.35,1662.05,DSL,Credit card (automatic),Yes,Yes,No,0.08806001147695454,Low
0654-PQKDW,One year,62,70.75,4263.45,DSL,Bank transfer (automatic),Yes,Yes,No,0.08791892356120506,Low
3392-EHMNK,Two year,67,94.1,6302.8,Fiber optic,Credit card (automatic),Yes,No,No,0.08788911145596535,Low
8454-AATJP,Two year,72,115.05,8405.0,Fiber optic,Credit card (automatic),Yes,Yes,No,0.08783681711416538,Low
0516-VRYBW,One year,18,20.15,390.85,No,Bank transfer (automatic),No internet service,No internet service,Yes,0.08771320444142752,Low
9845-QOMAD,One year,14,19.75,309.35,No,Mailed check,No internet service,No internet service,No,0.08763099306334851,Low
0378-CJKPV,Two year,72,112.1,7965.95,Fiber optic,Credit card (automatic),Yes,Yes,No,0.08751514516088119,Low
8513-OLYGY,Two year,72,115.8,8332.15,Fiber optic,Credit card (automatic),Yes,Yes,No,0.0874239632312421,Low
1154-HYWWO,One year,38,70.6,2708.2,DSL,Mailed check,Yes,Yes,No,0.08742169703591694,Low
2664-XJZNO,Two year,72,104.9,7559.55,Fiber optic,Credit card (automatic),Yes,Yes,No,0.0873082169347923,Low
7369-TRPFD,One year,19,18.8,279.2,No,Mailed check,No internet service,No internet service,No,0.08730016344890408,Low
7359-WWYJV,Two year,72,114.45,8375.05,Fiber optic,Credit card (automatic),Yes,Yes,No,0.08710448347448134,Low
0859-YGKFW,One year,18,20.05,345.9,No,Bank transfer (automatic),No internet service,No internet service,No,0.0870998550522823,Low
0687-ZVTHB,One year,65,72.45,4653.85,DSL,Credit card (automatic),No,Yes,Yes,0.08704088866493873,Low
4685-TFLLS,One year,18,19.8,342.3,No,Bank transfer (automatic),No internet service,No internet service,No,0.08704081098896815,Low
7137-NAXML,One year,23,20.15,405.6,No,Bank transfer (automatic),No internet service,No internet service,No,0.08701837198880653,Low
5125-CNDSP,One year,63,40.6,2588.95,DSL,Bank transfer (automatic),Yes,Yes,No,0.08692828405818236,Low
7813-TKCVO,One year,20,20.35,393.15,No,Mailed check,No internet service,No internet service,No,0.08692037770317454,Low
7322-OCWHC,Two year,72,93.05,6735.05,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.08690689523049956,Low
5917-RYRMG,One year,32,19.8,587.7,No,Credit card (automatic),No internet service,No internet service,No,0.08680508265799873,Low
0422-OHQHQ,One year,15,20.55,295.95,No,Mailed check,No internet service,No internet service,No,0.08669627748484388,Low
2650-GYRYL,One year,33,19.45,600.25,No,Bank transfer (automatic),No internet service,No internet service,No,0.08644024470064066,Low
2320-TZRRH,One year,20,19.5,403.15,No,Mailed check,No internet service,No internet service,No,0.08634520019315133,Low
3508-CFVZL,Two year,71,111.3,7985.9,Fiber optic,Mailed check,Yes,Yes,No,0.08627825878761769,Low
4648-YPBTM,Two year,53,73.9,3958.25,DSL,Bank transfer (automatic),Yes,No,No,0.08613497306676145,Low
5312-TSZVC,One year,15,19.65,270.6,No,Mailed check,No internet service,No internet service,No,0.08611075137428795,Low
3378-AJRAO,One year,44,24.85,1013.6,No,Electronic check,No internet service,No internet service,No,0.08606155374594159,Low
4092-OFQZS,One year,20,20.65,417.5,No,Mailed check,No internet service,No internet service,No,0.0860321009559229,Low
9995-HOTOH,Two year,63,59.0,3707.6,DSL,Electronic check,No,Yes,No,0.08598832943295083,Low
1051-EQPZR,Month-to-month,44,19.6,780.25,No,Mailed check,No internet service,No internet service,No,0.08594451366751417,Low
3841-NFECX,Two year,71,96.35,6766.95,Fiber optic,Credit card (automatic),Yes,Yes,No,0.08575850455870536,Low
3982-JGSFD,One year,36,20.35,695.85,No,Credit card (automatic),No internet service,No internet service,No,0.08574099093442449,Low
2091-GPPIQ,Two year,72,78.95,5730.15,DSL,Electronic check,Yes,No,No,0.08561527285048268,Low
1272-ILHFG,One year,15,19.65,332.65,No,Mailed check,No internet service,No internet service,No,0.0855307934295606,Low
1776-SPBWV,One year,34,20.1,682.1,No,Bank transfer (automatic),No internet service,No internet service,No,0.08548219253784979,Low
1333-PBMXB,One year,54,24.75,1342.15,No,Bank transfer (automatic),No internet service,No internet service,No,0.08547072828839827,Low
1904-WAJAA,Two year,24,64.35,1558.65,DSL,Electronic check,No,Yes,No,0.08545458248967422,Low
2550-AEVRU,One year,57,53.45,3053.0,DSL,Electronic check,No,Yes,No,0.0850042695298382,Low
5161-UBZXI,Two year,69,106.35,7261.75,Fiber optic,Credit card (automatic),Yes,Yes,No,0.08497784005046027,Low
1265-HVPZB,One year,59,66.4,3958.2,DSL,Credit card (automatic),No,Yes,No,0.0849259335909447,Low
6016-NXBNJ,One year,35,19.15,638.0,No,Mailed check,No internet service,No internet service,No,0.08480235985556299,Low
1206-EHBDD,Two year,56,80.3,4513.65,Fiber optic,Bank transfer (automatic),No,Yes,No,0.08476927695803266,Low
6693-DJWTY,One year,35,55.6,2016.45,DSL,Credit card (automatic),No,Yes,No,0.08468636284790211,Low
4115-BNPJY,Two year,29,75.55,2054.4,DSL,Mailed check,Yes,No,No,0.08460616455622796,Low
1023-BQXZE,Two year,57,74.35,4317.35,DSL,Bank transfer (automatic),No,Yes,No,0.08459651619428547,Low
5322-TEUJK,Two year,71,114.6,8100.25,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.0845065229520385,Low
9127-QRZMH,One year,44,59.85,2603.95,DSL,Bank transfer (automatic),Yes,Yes,No,0.08443478767557806,Low
4584-LBNMK,One year,45,24.7,1174.35,No,Credit card (automatic),No internet service,No internet service,No,0.08437177600448785,Low
4890-VMUAV,One year,63,71.5,4576.3,DSL,Electronic check,Yes,Yes,No,0.08433178368655798,Low
3125-RAHBV,One year,22,20.3,467.15,No,Credit card (automatic),No internet service,No internet service,No,0.08419634777685393,Low
6898-RBTLU,Two year,49,79.3,3902.45,DSL,Bank transfer (automatic),Yes,No,No,0.08415113054850644,Low
2606-PKWJB,One year,40,40.25,1564.05,DSL,Mailed check,Yes,Yes,No,0.0839420699484824,Low
6061-PQHMK,One year,25,19.9,527.5,No,Credit card (automatic),No internet service,No internet service,No,0.08389643261588785,Low
1265-BCFEO,Two year,71,80.45,5662.25,DSL,Bank transfer (automatic),Yes,No,No,0.083884178207586,Low
2466-FCCPT,One year,20,19.7,395.6,No,Bank transfer (automatic),No internet service,No internet service,No,0.08386185356799775,Low
2150-OEGBV,One year,27,20.1,562.6,No,Bank transfer (automatic),No internet service,No internet service,No,0.08379639626224576,Low
2773-MADBQ,Two year,36,53.1,1901.25,DSL,Mailed check,Yes,Yes,No,0.08378288919450205,Low
6810-VCAEX,One year,47,39.65,1798.65,DSL,Credit card (automatic),Yes,Yes,No,0.08363363009679807,Low
1053-MXTTK,Two year,72,108.65,7726.35,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.0836209059078468,Low
4056-QHXHZ,Two year,72,107.45,7576.7,Fiber optic,Mailed check,Yes,Yes,No,0.083600179460731,Low
6519-ZHPXP,Two year,72,108.3,7679.65,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.08354125352797095,Low
1552-CZCLL,Month-to-month,55,20.0,1087.25,No,Credit card (automatic),No internet service,No internet service,No,0.08341085564294662,Low
3655-SNQYZ,Two year,69,113.25,7895.15,Fiber optic,Credit card (automatic),Yes,Yes,No,0.08341055399258329,Low
6437-UDQJM,Two year,72,84.1,6129.65,DSL,Credit card (automatic),No,Yes,No,0.08309626264327842,Low
1194-BHJYC,Two year,61,62.15,3778.85,DSL,Mailed check,Yes,Yes,No,0.08306801864334291,Low
6479-OAUSD,One year,25,19.9,510.8,No,Credit card (automatic),No internet service,No internet service,No,0.08296840498752615,Low
6188-UXBBR,One year,38,20.25,814.75,No,Credit card (automatic),No internet service,No internet service,No,0.08296539450304141,Low
6546-OPBBH,One year,51,23.95,1216.35,No,Mailed check,No internet service,No internet service,No,0.08290955721224688,Low
6261-RCVNS,One year,42,73.9,3160.55,DSL,Credit card (automatic),Yes,Yes,Yes,0.08285321270471394,Low
9867-JCZSP,One year,17,20.75,418.25,No,Mailed check,No internet service,No internet service,No,0.08267199756188355,Low
2812-REYAT,One year,49,20.05,923.1,No,Bank transfer (automatic),No internet service,No internet service,No,0.0824765181779243,Low
0536-ESJEP,Two year,54,74.55,4191.45,DSL,Bank transfer (automatic),No,Yes,No,0.08240980806199809,Low
9347-AERRL,One year,23,19.3,486.2,No,Credit card (automatic),No internet service,No internet service,No,0.08232726168775213,Low
1063-DHQJF,Two year,69,92.15,6480.9,Fiber optic,Mailed check,Yes,No,No,0.08222990015100315,Low
3908-MKIMJ,Two year,68,41.95,2965.75,DSL,Electronic check,No,Yes,No,0.08222194190621909,Low
9919-FZDED,Two year,72,84.1,5981.65,DSL,Credit card (automatic),No,Yes,No,0.08217629219861602,Low
3887-PBQAO,One year,45,25.9,1216.6,No,Credit card (automatic),No internet service,No internet service,No,0.08214972188743841,Low
3410-YOQBQ,Two year,31,79.2,2497.2,DSL,Mailed check,Yes,No,No,0.08210166014853855,Low
5512-IDZEI,One year,46,24.9,1174.8,No,Electronic check,No internet service,No internet service,No,0.08203052278703328,Low
0942-KOWSM,Two year,30,80.8,2369.3,DSL,Bank transfer (automatic),Yes,No,No,0.08199044724292205,Low
6463-HHXJR,Two year,71,100.5,7030.65,Fiber optic,Bank transfer (automatic),No,Yes,No,0.0819684431671582,Low
2933-XEUJM,Two year,46,79.2,3593.8,DSL,Mailed check,No,Yes,No,0.08194245206852287,Low
2404-JIBFC,Two year,55,85.1,4657.95,DSL,Bank transfer (automatic),Yes,Yes,No,0.08189178889136353,Low
6166-YIPFO,Two year,72,64.7,4746.05,DSL,Electronic check,Yes,Yes,No,0.08181477423154054,Low
3489-VSFRD,One year,56,60.25,3282.75,DSL,Credit card (automatic),Yes,Yes,No,0.0816664760568096,Low
8207-DMRVL,Two year,72,114.55,8306.05,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.08157186710332545,Low
5847-MXBEO,One year,22,20.3,475.1,No,Mailed check,No internet service,No internet service,No,0.08155688384566344,Low
2040-XBAVJ,Two year,72,114.45,8100.55,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.08154961042715628,Low
3594-BDSOA,One year,24,20.4,482.8,No,Credit card (automatic),No internet service,No internet service,No,0.08151077619456433,Low
2541-YGPKE,One year,42,63.7,2763.35,DSL,Credit card (automatic),Yes,Yes,No,0.0814452189142375,Low
8022-BECSI,One year,22,19.6,422.5,No,Mailed check,No internet service,No internet service,No,0.0814012293417587,Low
5574-NXZIU,Two year,63,109.2,7049.75,Fiber optic,Credit card (automatic),Yes,Yes,No,0.0813233230799063,Low
7244-KXYZN,One year,24,20.45,527.35,No,Credit card (automatic),No internet service,No internet service,No,0.08116742754038307,Low
8277-RVRSV,One year,33,24.15,800.3,No,Credit card (automatic),No internet service,No internet service,No,0.08113743700858335,Low
3911-RSNHI,Two year,71,61.4,4310.35,DSL,Credit card (automatic),Yes,No,No,0.08112998489741806,Low
4795-UXVCJ,One year,26,19.8,457.3,No,Credit card (automatic),No internet service,No internet service,No,0.08097003373821664,Low
8869-TORSS,One year,48,60.35,2896.4,DSL,Credit card (automatic),Yes,Yes,Yes,0.08092890230989763,Low
5317-FLPJF,Two year,66,61.35,4193.4,DSL,Bank transfer (automatic),Yes,Yes,No,0.08090071178355052,Low
4393-GEADV,Two year,70,114.75,7842.3,Fiber optic,Credit card (automatic),Yes,Yes,No,0.08085219618024013,Low
2878-DHMIN,One year,35,19.9,666.0,No,Electronic check,No internet service,No internet service,No,0.08076085843130452,Low
2192-CKRLV,Two year,72,49.2,3580.95,DSL,Electronic check,No,Yes,No,0.08069098630399925,Low
1088-CNNKB,One year,63,80.0,5040.2,DSL,Credit card (automatic),Yes,Yes,No,0.0806396201117905,Low
9447-YPTBX,One year,50,19.85,943.1,No,Bank transfer (automatic),No internet service,No internet service,No,0.0804669675130065,Low
1642-HMARX,Two year,68,91.7,6424.7,DSL,Electronic check,Yes,Yes,No,0.0804138417716801,Low
7109-CQYUZ,Two year,52,89.25,4652.4,DSL,Mailed check,Yes,Yes,No,0.08027102927240443,Low
8966-OIQHG,One year,22,20.75,452.35,No,Bank transfer (automatic),No internet service,No internet service,No,0.080143608007133,Low
7554-NEWDD,Two year,10,25.7,251.6,No,Bank transfer (automatic),No internet service,No internet service,No,0.08014094953629164,Low
1682-VCOIO,One year,23,20.45,481.1,No,Mailed check,No internet service,No internet service,No,0.07964399017104873,Low
9258-CNWAC,Two year,71,113.65,8166.8,Fiber optic,Credit card (automatic),Yes,Yes,No,0.07956902051383813,Low
1525-LNLOJ,Two year,66,63.3,4189.7,DSL,Bank transfer (automatic),No,No,No,0.0795418884158111,Low
1439-LCGVL,One year,26,19.2,459.6,No,Mailed check,No internet service,No internet service,No,0.07952108738027926,Low
8398-TBIYD,Two year,72,84.7,6185.15,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.0794979543190901,Low
8672-OAUPW,One year,51,47.85,2356.75,DSL,Credit card (automatic),Yes,No,No,0.07945711480996918,Low
2088-IEBAU,Two year,68,88.15,6148.45,DSL,Electronic check,Yes,Yes,No,0.07929032693527928,Low
6072-NUQCB,One year,22,20.25,488.25,No,Bank transfer (automatic),No internet service,No internet service,No,0.07914516204510916,Low
6371-NZYEG,Two year,16,64.25,1024.0,DSL,Mailed check,No,Yes,No,0.0791236680342806,Low
3831-YCPUO,Two year,72,109.5,7854.9,Fiber optic,Credit card (automatic),Yes,Yes,No,0.07911948377225665,Low
2703-AMTUL,One year,36,53.65,1939.35,DSL,Mailed check,No,Yes,No,0.07911101167173516,Low
7711-YIJWC,One year,61,84.9,5264.5,DSL,Bank transfer (automatic),Yes,Yes,No,0.07904648171287333,Low
7996-BPXHY,Two year,13,25.0,332.5,No,Bank transfer (automatic),No internet service,No internet service,No,0.07896580477108378,Low
9670-BPNXF,One year,45,62.55,2796.45,DSL,Credit card (automatic),Yes,Yes,No,0.07891593100070457,Low
3778-FOAQW,One year,24,20.15,456.85,No,Mailed check,No internet service,No internet service,No,0.07889424857730433,Low
5519-TEEUH,One year,33,20.15,682.15,No,Mailed check,No internet service,No internet service,No,0.078852005784476,Low
6094-ZIVKX,One year,68,54.45,3674.95,DSL,Credit card (automatic),No,Yes,No,0.07876666857331678,Low
9739-JLPQJ,Two year,72,117.5,8670.1,Fiber optic,Credit card (automatic),Yes,Yes,No,0.07849027654405644,Low
2984-TBYKU,Two year,72,104.9,7732.65,Fiber optic,Credit card (automatic),Yes,Yes,No,0.07846612750805919,Low
6549-BTYPG,Two year,60,60.8,3603.45,DSL,Credit card (automatic),Yes,No,No,0.07846147171049324,Low
5627-TVBPP,One year,35,20.1,644.5,No,Credit card (automatic),No internet service,No internet service,No,0.07843140031820248,Low
3133-PZNSR,Two year,72,97.75,6991.6,Fiber optic,Credit card (automatic),Yes,Yes,No,0.07841430479844867,Low
3985-HOYPM,One year,26,19.4,525.55,No,Mailed check,No internet service,No internet service,No,0.07833719897865608,Low
7297-DVYGA,One year,51,19.85,996.95,No,Bank transfer (automatic),No internet service,No internet service,No,0.07820255787857246,Low
1271-UODNO,Two year,39,53.85,2200.7,DSL,Credit card (automatic),Yes,No,No,0.07817663980995186,Low
5474-LAMUQ,One year,24,20.1,533.9,No,Mailed check,No internet service,No internet service,No,0.07800615566555963,Low
1452-UZOSF,Two year,72,106.1,7548.6,Fiber optic,Credit card (automatic),Yes,Yes,No,0.07798537407587608,Low
8748-HFWBO,One year,19,19.9,357.7,No,Mailed check,No internet service,No internet service,No,0.0777178501933196,Low
1561-BWHIN,One year,19,19.8,344.5,No,Mailed check,No internet service,No internet service,No,0.07769655611680315,Low
1998-VHJHK,One year,27,19.15,501.35,No,Mailed check,No internet service,No internet service,No,0.07727046568039234,Low
6827-IEAUQ,One year,27,66.15,1874.45,DSL,Mailed check,Yes,Yes,No,0.07709792812256894,Low
4293-ETKAP,Two year,65,79.4,5071.9,DSL,Bank transfer (automatic),Yes,No,No,0.07701022985578271,Low
2126-GSEGL,Two year,70,84.8,5917.55,DSL,Bank transfer (automatic),Yes,No,No,0.07693481474216579,Low
7138-GIRSH,Two year,50,69.5,3418.2,DSL,Bank transfer (automatic),Yes,No,No,0.07682664857777353,Low
6823-SIDFQ,One year,28,18.25,534.7,No,Credit card (automatic),No internet service,No internet service,No,0.0768195344289927,Low
1813-JYWTO,Two year,72,80.45,5737.6,Fiber optic,Bank transfer (automatic),No,Yes,No,0.07674287831353371,Low
0320-DWVTU,Two year,53,99.5,5424.25,Fiber optic,Mailed check,Yes,Yes,No,0.07673922127690795,Low
5214-CHIWJ,One year,27,20.3,595.05,No,Mailed check,No internet service,No internet service,No,0.07665109933118032,Low
2274-XUATA,Two year,72,63.1,4685.55,DSL,Bank transfer (automatic),Yes,Yes,No,0.0765884045855175,Low
7973-DZRKH,Two year,66,90.95,5930.05,Fiber optic,Credit card (automatic),Yes,Yes,No,0.07648687043944548,Low
0788-DXBFY,One year,58,19.55,1108.8,No,Electronic check,No internet service,No internet service,No,0.07632210261340172,Low
5893-PYOLZ,Two year,56,81.8,4534.45,DSL,Credit card (automatic),Yes,No,No,0.07609419326330201,Low
0835-DUUIQ,One year,24,21.05,531.55,No,Bank transfer (automatic),No internet service,No internet service,No,0.07608489395107554,Low
5498-IBWPI,One year,66,49.4,3251.85,DSL,Credit card (automatic),Yes,No,No,0.07594647697511568,Low
2040-LDIWQ,Two year,65,84.2,5324.5,DSL,Bank transfer (automatic),Yes,No,No,0.07571242449746794,Low
8169-SAEJD,Two year,69,56.55,3952.65,DSL,Credit card (automatic),No,Yes,No,0.07565389835681052,Low
4750-UKWJK,One year,37,19.6,727.8,No,Mailed check,No internet service,No internet service,No,0.07564603254964371,Low
9361-YNQWJ,One year,64,24.4,1601.2,No,Bank transfer (automatic),No internet service,No internet service,No,0.07558523588410891,Low
4163-HFTUK,One year,51,19.1,1007.8,No,Electronic check,No internet service,No internet service,No,0.07555296000973427,Low
0757-WCUUZ,Two year,54,63.35,3409.1,DSL,Credit card (automatic),No,No,No,0.0752109926832596,Low
7622-FWGEW,Two year,56,85.65,4824.45,DSL,Bank transfer (automatic),Yes,Yes,No,0.07518459505923969,Low
5918-VUKWP,One year,32,20.55,654.55,No,Bank transfer (automatic),No internet service,No internet service,No,0.07518249621391662,Low
0739-UUAJR,Two year,72,53.8,3952.45,DSL,Credit card (automatic),No,Yes,No,0.07517020435545858,Low
2277-AXSDC,One year,32,19.75,624.15,No,Bank transfer (automatic),No internet service,No internet service,No,0.07501739397306093,Low
9253-VIFJQ,One year,65,67.05,4309.55,DSL,Credit card (automatic),No,Yes,No,0.07474030048992947,Low
4342-HFXWS,One year,48,69.7,3023.65,DSL,Bank transfer (automatic),Yes,Yes,No,0.07457344160541071,Low
2123-VSCOT,Two year,59,72.1,4194.85,DSL,Bank transfer (automatic),Yes,No,No,0.07450005549248957,Low
9150-HEPMB,One year,56,52.7,3019.7,DSL,Mailed check,No,Yes,No,0.07449626263903476,Low
9560-BBZXK,Two year,36,31.05,1126.35,DSL,Bank transfer (automatic),No,Yes,No,0.07439225836554582,Low
1960-UOTYM,Two year,52,79.2,4016.3,DSL,Electronic check,No,Yes,No,0.07433471937080716,Low
8510-BBWMU,One year,41,19.75,806.95,No,Mailed check,No internet service,No internet service,No,0.07429851883763697,Low
0784-GTUUK,One year,62,23.75,1446.8,No,Credit card (automatic),No internet service,No internet service,No,0.0742296483772987,Low
9888-ZCUMM,Two year,64,60.05,3845.45,DSL,Bank transfer (automatic),Yes,Yes,No,0.07421822913544739,Low
9018-PCIOK,Two year,55,64.75,3617.1,DSL,Mailed check,No,No,No,0.07414012616364897,Low
8779-YIQQA,One year,21,19.8,350.1,No,Mailed check,No internet service,No internet service,No,0.07401541529180683,Low
7305-ZWMAJ,One year,30,20.7,587.1,No,Credit card (automatic),No internet service,No internet service,No,0.07399625997660181,Low
2361-UPSND,One year,46,70.6,3231.05,DSL,Mailed check,Yes,Yes,No,0.07388409240996396,Low
1872-EBWSC,One year,29,20.35,617.35,No,Mailed check,No internet service,No internet service,No,0.0738513959190571,Low
0219-QAERP,One year,30,19.8,576.65,No,Credit card (automatic),No internet service,No internet service,No,0.07381323977476081,Low
4716-MRVEN,One year,29,20.0,599.3,No,Mailed check,No internet service,No internet service,No,0.07378030016084364,Low
9867-XOBQA,Two year,21,53.15,1183.2,DSL,Mailed check,Yes,Yes,No,0.07376179095107924,Low
3740-RLMVT,One year,67,60.95,4119.4,DSL,Bank transfer (automatic),Yes,Yes,No,0.07374682384995594,Low
5451-MHQOF,One year,56,24.45,1431.65,No,Mailed check,No internet service,No internet service,No,0.07355833666552118,Low
7452-FOLON,One year,39,25.45,958.45,No,Bank transfer (automatic),No internet service,No internet service,No,0.07345352642546381,Low
8871-JLMHM,Two year,68,90.2,6297.65,Fiber optic,Credit card (automatic),Yes,No,No,0.0732690138418063,Low
4121-AGSIN,One year,58,24.5,1497.9,No,Credit card (automatic),No internet service,No internet service,No,0.07318387580409448,Low
8510-TMWYB,Two year,54,59.8,3246.45,DSL,Bank transfer (automatic),No,No,No,0.07315981936546567,Low
2167-FQSTQ,Two year,72,92.4,6786.1,DSL,Electronic check,Yes,Yes,No,0.0731215510887195,Low
4893-GYUJU,One year,50,19.35,1033.0,No,Mailed check,No internet service,No internet service,No,0.07311898482888787,Low
3649-JPUGY,Two year,72,88.6,6201.95,DSL,Bank transfer (automatic),Yes,No,No,0.07290823441653382,Low
6772-WFQRD,One year,40,20.4,854.9,No,Bank transfer (automatic),No internet service,No internet service,No,0.07285496697215928,Low
1837-YQUCE,Two year,70,58.35,4214.25,DSL,Bank transfer (automatic),Yes,Yes,No,0.07282204643428873,Low
8873-TMKGR,One year,29,19.1,529.5,No,Mailed check,No internet service,No internet service,No,0.07277461386671963,Low
6223-DHJGV,One year,42,20.65,958.1,No,Mailed check,No internet service,No internet service,No,0.07269249016226476,Low
4334-HOWRP,Two year,72,64.95,4546.0,DSL,Credit card (automatic),Yes,Yes,No,0.0726355104073692,Low
0078-XZMHT,Two year,72,85.15,6316.2,DSL,Bank transfer (automatic),Yes,No,No,0.07253687281097844,Low
5456-ITGIC,Two year,72,64.45,4641.1,DSL,Credit card (automatic),Yes,Yes,No,0.07253550523650444,Low
9194-GFVOI,Two year,42,84.35,3571.6,DSL,Credit card (automatic),Yes,Yes,No,0.07246150344886744,Low
4825-XJGDM,One year,61,43.7,2696.55,DSL,Credit card (automatic),Yes,Yes,No,0.07243627321097582,Low
3251-YMVWZ,One year,53,24.05,1301.9,No,Bank transfer (automatic),No internet service,No internet service,No,0.07231654387321851,Low
2749-CTKAJ,One year,22,20.15,419.9,No,Mailed check,No internet service,No internet service,No,0.07230533659756558,Low
4632-PAOYU,One year,22,19.95,433.5,No,Mailed check,No internet service,No internet service,No,0.07226548701753392,Low
1177-XZBJL,One year,53,64.15,3491.55,DSL,Bank transfer (automatic),Yes,Yes,No,0.07215593665931627,Low
2000-DHJUY,Two year,70,92.2,6474.45,DSL,Bank transfer (automatic),Yes,Yes,No,0.07211090918227293,Low
7632-YUTXB,One year,25,20.05,520.1,No,Mailed check,No internet service,No internet service,No,0.07210405950662165,Low
4565-EVZMJ,One year,47,58.9,2813.05,DSL,Mailed check,Yes,Yes,No,0.07207373162236899,Low
8404-VIOMB,Two year,66,62.5,4136.4,DSL,Bank transfer (automatic),Yes,Yes,No,0.07175918751013959,Low
8717-VCTXJ,One year,42,19.55,839.4,No,Mailed check,No internet service,No internet service,No,0.07166094179173976,Low
6719-FGEDO,Two year,72,97.0,7104.2,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.0716479439715737,Low
4254-QPEDE,Two year,52,66.25,3330.1,DSL,Credit card (automatic),Yes,Yes,No,0.07158250762222812,Low
2252-NKNSI,Two year,52,85.15,4461.85,DSL,Mailed check,Yes,Yes,No,0.07142200400587626,Low
2430-RRYUW,One year,66,54.8,3465.7,DSL,Mailed check,No,Yes,No,0.07141057124610574,Low
1431-AIDJQ,Two year,33,82.1,2603.1,DSL,Credit card (automatic),Yes,No,No,0.0713973896725021,Low
0181-RITDD,Two year,62,108.15,6825.65,Fiber optic,Mailed check,Yes,Yes,No,0.07135432560769486,Low
5876-QMYLD,One year,23,20.05,415.1,No,Mailed check,No internet service,No internet service,No,0.07134390716056346,Low
8469-SNFFH,One year,70,79.4,5528.9,DSL,Bank transfer (automatic),Yes,Yes,No,0.07130814535595578,Low
0707-HOVVN,Two year,70,75.5,5212.65,DSL,Bank transfer (automatic),Yes,No,No,0.07122519302594693,Low
7026-YMSBE,One year,30,19.7,625.05,No,Mailed check,No internet service,No internet service,No,0.07114006976836164,Low
9236-NDUCW,Two year,21,35.1,770.4,DSL,Mailed check,Yes,Yes,No,0.07111824401901795,Low
4024-CSNBY,Two year,72,94.25,6849.75,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.0711063696264463,Low
5321-NTRKC,Two year,66,79.85,5234.95,DSL,Bank transfer (automatic),No,No,No,0.07098599056750757,Low
7501-IWUNG,Two year,61,73.8,4616.05,DSL,Bank transfer (automatic),Yes,No,No,0.07085869675783038,Low
0916-KNFAJ,Two year,61,69.9,4226.7,DSL,Mailed check,No,Yes,No,0.07072018584076094,Low
5197-LQXXH,Two year,71,83.3,5894.5,DSL,Credit card (automatic),Yes,No,No,0.07055345787779076,Low
6082-OQFBA,One year,23,19.65,436.9,No,Mailed check,No internet service,No internet service,No,0.07046615282106468,Low
6447-EGDIV,One year,31,20.95,683.25,No,Mailed check,No internet service,No internet service,No,0.07045520152469022,Low
4295-YURET,Two year,56,72.6,4084.35,DSL,Credit card (automatic),Yes,Yes,No,0.07043531149003572,Low
4737-HOBAX,Two year,63,79.8,5034.05,DSL,Credit card (automatic),Yes,No,No,0.07037938058095304,Low
9795-NREXC,Two year,64,85.0,5484.4,DSL,Credit card (automatic),Yes,Yes,No,0.07033242048060506,Low
0277-ORXQS,Two year,66,50.55,3364.55,DSL,Bank transfer (automatic),Yes,No,No,0.07031861613884034,Low
9801-NOSHQ,One year,23,19.8,465.45,No,Mailed check,No internet service,No internet service,No,0.07018516069969528,Low
8512-WIWYV,One year,32,20.35,707.5,No,Credit card (automatic),No internet service,No internet service,No,0.07009910431491817,Low
6203-HBZPA,Two year,52,63.9,3334.95,DSL,Credit card (automatic),Yes,Yes,No,0.07001282956078916,Low
2863-IMQDR,Two year,61,89.65,5308.7,DSL,Electronic check,Yes,Yes,No,0.06996834613251202,Low
0853-TWRVK,Two year,72,105.6,7581.5,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.06996441402723509,Low
